SED_ID,stellar_mass,SFR,RA,DEC,X,Y,NAME,FIELD,Rs,GmR,UmG,Udet,zlya,zabs,zneb,type,comments,FULL_ID,z_best,GmRs,Comments,Umg,UmGa,G-R,Un-G,udet,zem,notes,NBmag,NBcol
Q0207-BX292,6251043300.0,19.0,32.47693,-0.10013,597.11,1262.76,BX292,Q0207,23.31,0.08,0.53,yes,-2.0,1.8266,-1.0,GAL,"nz;  m1; bad slit, v. good spec",Q0207-BX292,1.8266,,,,,,,,,,,
Q0207-BX298,18896173000.0,7.0,32.47523,-0.07491,1025.56,1234.73,BX298,Q0207,25.07,0.03,0.73,yes,2.1458,-2.0,2.1454,AGN,"LM1; observed w/KCWI q0207-BX298; zneb msfr Nov 2014, close2; also jhk1 oct15",Q0207-BX298,2.1454,,,,,,,,,,,
Q0207-BX298-CS7,388201860.0,7.0,32.473721,-0.075461,1015.01,1208.5,CS7,Q0207,25.26,0.21,0.53,yes,2.0766,-2.0,-1.0,GAL,has 2nd emission line - could be z=1.9877,Q0207-BX298-CS7,2.0766,,,,,,,,,,,
Q0207-BX298-CS8,235800720.0,4.0,32.472942,-0.075342,1018.87,1193.59,CS8,Q0207,26.08,0.45,-0.01,yes,2.165,-2.0,-1.0,GAL,if ID is Lya,Q0207-BX298-CS8,2.165,,,,,,,,,,,
Q0207-BX299,1142051300.0,11.0,32.47508,-0.09604,666.65,1231.39,BX299,Q0207,24.55,0.2,0.49,yes,1.9694,1.965,-1.0,GAL,nz;  m9,Q0207-BX299,1.965,,,,,,,,,,,
Q0207-BX3,2483543000.0,12.0,32.40471,-0.08055,932.08,32.65,BX3,Q0207,24.49,0.67,1.52,yes,-2.0,2.381,-1.0,GAL,m1+m10,Q0207-BX3,2.381,,,,,,,,,,,
Q0207-BX30,2053769100.0,16.0,32.41594,-0.08718,819.09,223.8,BX30,Q0207,24.2,0.25,0.56,yes,2.18,2.172,-1.0,GAL,nz;  m7,Q0207-BX30,2.172,,,,,,,,,,,
Q0207-BX300,1824176800.0,11.0,32.47559,-0.1027,553.5,1239.83,BX300,Q0207,24.78,0.16,0.78,yes,-2.0,2.114,2.1142,GAL,LM1; zneb msfr jhk1 oct15,Q0207-BX300,2.1142,,,,,,,,,,,
Q0207-BX304,4289004800.0,17.0,32.47253,-0.04547,1525.72,1189.8,BX304,Q0207,24.39,0.55,0.92,yes,-2.0,2.536,2.5656,GAL,"zneb msfr jhk1 oct15; y1; z is not precise, but is corr",Q0207-BX304,2.5656,,,,,,,,,,,
Q0207-BX307,6871407100.0,4.0,32.47158,-0.08378,875.01,1172.19,BX307,Q0207,23.92,0.15,0.82,yes,-2.0,1.963,1.9651,GAL,,Q0207-BX307,1.9651,,,,,,,,,,,
Q0207-BX310,992886460.0,19.0,32.46884,-0.08925,782.19,1125.29,BX310,Q0207,21.78,0.45,1.18,yes,1.822,1.819,-1.0,GAL,m10,Q0207-BX310,1.819,,,,,,,,,,,
Q0207-BX317,922918530.0,11.0,32.46681,-0.08003,938.87,1091.04,BX317,Q0207,24.98,0.21,0.6,yes,-2.0,2.147,2.1483,GAL,"rk_H,K; msfr2, 10/13; nz; m2",Q0207-BX317,2.1483,,,,,,,,,,,
Q0207-BX318,1252542200.0,3.0,32.4661,-0.08187,907.64,1078.87,BX318,Q0207,25.17,0.52,0.76,yes,-2.0,-2.0,2.3777,GAL,"m8;  could be 2.294; zneb from mosfire, 10/2012, 9/13",Q0207-BX318,2.3777,,,,,,,,,,,
Q0207-BX319,379318530.0,7.0,32.46396,-0.08303,888.0,1042.35,BX319,Q0207,24.74,0.43,1.05,yes,-2.0,-2.0,2.0553,GAL,"rk_H,K; msfr bx418 9/13, 10/12; nz; m3+m7; lris z removed on 8/18/2011 due to lingering uncertainty;",Q0207-BX319,2.0553,,,,,,,,,,,
Q0207-BX322,4293318900.0,10.0,32.46387,-0.10377,535.71,1040.05,BX322,Q0207,24.25,0.19,0.71,yes,-2.0,2.1066,2.108,GAL,LM1; zneb msfr jhk1 oct15; nz; m7,Q0207-BX322,2.108,,,,,,,,,,,
Q0207-BX323,5198138900.0,6.0,32.46289,-0.11737,304.74,1022.84,BX323,Q0207,24.82,0.36,0.62,yes,-2.0,1.614,-1.0,GAL,nz;  m9; not 100%,Q0207-BX323,1.614,,,,,,,,,,,
Q0207-BX326,7889237500.0,9.0,32.46108,-0.09269,724.01,992.91,BX326,Q0207,24.28,0.31,0.87,yes,-2.0,1.788,-1.0,GAL,,Q0207-BX326,1.788,,,,,,,,,,,
Q0207-BX37,8381167100.0,26.0,32.41936,-0.0699,1112.5,282.73,BX37,Q0207,23.57,0.26,0.87,yes,-2.0,2.089,2.0904,GAL,"LM1; only sep16+oct data good for LM1; msfr2 10/9/13; m8,y1; z from y1",Q0207-BX37,2.0904,,,,,,,,,,,
Q0207-BX38,17231686000.0,8.0,32.41899,-0.07677,995.82,276.17,BX38,Q0207,24.36,0.27,0.7,yes,-2.0,-2.0,1.653,GAL,"rk_H,K; Ha, N2 in H band; m8",Q0207-BX38,1.653,,,,,,,,,,,
Q0207-BX40,42061128000.0,16.0,32.4195,-0.05527,1361.0,285.66,BX40,Q0207,24.12,0.31,0.86,yes,-2.0,2.263,2.267,GAL,"rk_H,K; m8; noisy but correct",Q0207-BX40,2.267,,,,,,,,,,,
Q0207-BX5,10025982000.0,50.0,32.40633,-0.12311,209.1,58.69,BX5,Q0207,23.04,0.25,0.69,yes,-2.0,1.793,-1.0,GAL,m7;  also has zabs=1.56,Q0207-BX5,1.793,,,,,,,,,,,
Q0207-BX53,2691248900.0,53.0,32.4243,-0.12657,149.73,364.82,BX53,Q0207,22.98,0.44,0.84,yes,-2.0,1.867,-1.0,GAL,"m2+m3, not 100% sure; m7 gets z",Q0207-BX53,1.867,,,,,,,,,,,
Q0207-BX65,8894998500.0,7.0,32.42721,-0.11419,359.93,414.87,BX65,Q0207,24.58,0.37,1.17,yes,-1.0,-1.0,2.1921,GAL,"msfr bx418, on BX67's slit",Q0207-BX65,2.1921,,,,,,,,,,,
Q0207-BX66,8415850500.0,6.0,32.42724,-0.08624,834.69,416.42,BX66,Q0207,24.47,0.34,0.78,yes,-2.0,-2.0,1.6891,GAL,"m10,y1; msfr2 10/13",Q0207-BX66,1.6891,,,,,,,,,,,
Q0207-BX67,3952317700.0,19.0,32.42808,-0.11379,366.69,429.71,BX67,Q0207,23.99,0.38,1.23,yes,-2.0,2.1934,2.1955,GAL,"msr  slit has comp, 2.1920=BX65; nz; m2[ap2]",Q0207-BX67,2.1955,,,,,,,,,,,
Q0207-BX7,698169150.0,13.0,32.4056,-0.10698,483.11,46.84,BX7,Q0207,24.23,0.09,0.43,yes,-2.0,1.951,-1.0,GAL,,Q0207-BX7,1.951,,,,,,,,,,,
Q0207-BX74,3855902500.0,12.0,32.42981,-0.09728,647.08,459.81,BX74,Q0207,24.2,0.13,0.69,yes,2.1918,2.1874,2.1889,GAL,"LM1; msfr bx418 10/12, 9/13; nz; m2+y1,v. strong Lya em, has HeII, CIII]",Q0207-BX74,2.1889,,,,,,,,,,,
Q0207-BX75,484466690.0,9.0,32.43034,-0.1228,213.57,467.9,BX75,Q0207,24.91,0.21,0.47,yes,-2.0,-2.0,2.0849,GAL,"msfr bx418 9/13, 10/12; nz; m7; z removed 2/14/2011; zneb from mosfire, 10/2012",Q0207-BX75,2.0849,,,,,,,,,,,
Q0207-BX8,3453599700.0,27.0,32.40624,-0.0768,995.73,58.87,BX8,Q0207,23.8,0.3,0.8,yes,-2.0,2.09,-1.0,GAL,m8,Q0207-BX8,2.09,,,,,,,,,,,
Q0207-BX86,1242476200.0,24.0,32.43491,-0.09697,652.17,546.74,BX86,Q0207,22.68,0.08,0.84,yes,-2.0,-2.0,1.2474,GAL,"rk_H,K; Ha, SII in H band;LM1; still not sure; msfr2 10/13; nz; m3+m8; rem. uncertain z",Q0207-BX86,1.2474,,,,,,,,,,,
Q0207-BX87,6962387500.0,13.0,32.434341,-0.070409,1103.1,537.57,BX87,Q0207,23.84,0.11,0.53,yes,2.1953,2.1905,2.1924,GAL,"rk_H,K; LM1; msfr bx418, 9/13, 10/12; nz; m2+y1; HeII @z=2.192; like BX74,v. strong em, wk abs;",Q0207-BX87,2.1924,,,,,,,,,,,
Q0207-BX87-CS11,0.0,0.0,32.433987,-0.070705,1098.08,531.49,CS11,Q0207,24.09,0.1,0.17,yes,-2.0,0.9071,-1.0,GAL,"has abs. at z=0.907, and emission at z=2.195... cou",Q0207-BX87-CS11,0.9071,,,,,,,,,,,
Q0207-BX87-CS9,0.0,0.0,32.433197,-0.070775,1097.1,518.25,CS9,Q0207,22.24,0.57,0.22,yes,-2.0,0.9067,-1.0,GAL,"strong MgII, FeII; strong EFS FeII*",Q0207-BX87-CS9,0.9067,,,,,,,,,,,
Q0207-BX87-Ser-SE,24838224000.0,15.0,32.434597,-0.070751,1098.01,543.51,SE,Q0207,25.68,1.01,1.93,yes,3.2886,-2.0,3.2818,GAL,"only ~1 arcsec SE of BX87; now has SED fit!  Is undetected in Un band; the Lya is quite extended, and there are additional galaxies or pieces at same z elsewhere in the fieldi; has Lya emission line from BX87 halo as well; hint of OIII,Hb on Q0207_rk_K_BX87 slit, z=3.2818 zneb from BX87 only ~1 arcsec SE of BX87! Is undetected in Un band; the Lya is quite Is undetected in Un band; the Lya is quite extended, and there are additional galaxies or pieces at same z elsewhere in the field; has Lya emission line from BX87 halo a",Q0207-BX87-Ser-SE,3.2818,,,,,,,,,,,
Q0207-BX90,3376891100.0,16.0,32.43535,-0.11193,398.05,553.68,BX90,Q0207,23.83,0.17,0.41,yes,1.971,1.967,-1.0,GAL,nz;  m3+y1,Q0207-BX90,1.967,,,,,,,,,,,
Q0207-BX91,7000273400.0,17.0,32.43601,-0.11208,395.48,564.93,BX91,Q0207,24.52,0.38,1.01,yes,-1.0,-1.0,1.9669,GAL,"zneb mosfire, Nov 2014, close2_H",Q0207-BX91,1.9669,,,,,,,,,,,
Q0207-BX92,2220070400.0,44.0,32.43672,-0.10079,587.23,577.45,BX92,Q0207,24.03,0.51,1.05,yes,-2.0,2.635,-1.0,GAL,nz;  m2; has extra lines,Q0207-BX92,2.635,,,,,,,,,,,
Q0207-BX94,3967825700.0,19.0,32.43754,-0.06714,1158.78,592.67,BX94,Q0207,23.98,0.33,1.02,yes,-2.0,2.085,-1.0,GAL,nz;  m1,Q0207-BX94,2.085,,,,,,,,,,,
Q0207-BX95,9754834900.0,4.0,32.4376,-0.11374,367.23,591.96,BX95,Q0207,24.46,0.34,1.04,yes,-2.0,2.086,-1.0,GAL,nz;  m1,Q0207-BX95,2.086,,,,,,,,,,,
Q0207-C1,16708389000.0,16.0,32.40452,-0.06283,1233.08,30.07,C1,Q0207,23.61,0.6,4.07,yes,3.289,3.28,-1.0,GAL,m9,Q0207-C1,3.28,,,,,,,,,,,
Q0207-C12,3411728900.0,21.0,32.43164,-0.08351,880.91,491.51,C12,Q0207,24.79,0.69,2.98,yes,-1.0,-1.0,3.0664,GAL,"zneb only, mosfire 10/2012",Q0207-C12,3.0664,,,,,,,,,,,
Q0207-C18,8470582300.0,5.0,32.44502,-0.05595,1348.61,720.56,C18,Q0207,24.93,0.3,3.12,yes,-1.0,-1.0,3.283,GAL,"rk_H,K;O3,Hb in K",Q0207-C18,3.283,,,,,,,,,,,
Q0207-C2,24171756000.0,15.0,32.40317,-0.11417,361.06,5.16,C2,Q0207,24.13,0.7,3.36,yes,3.207,3.2,-1.0,GAL,nice; also DLA@2.912 or so,Q0207-C2,3.2,,,,,,,,,,,
Q0207-C20,1655007000.0,16.0,32.45305,-0.07638,1001.32,856.66,C20,Q0207,23.78,0.41,3.95,yes,3.0733,3.066,3.0695,GAL,,Q0207-C20,3.0695,,,,,,,,,,,
Q0207-C22,643600510.0,12.0,32.5112,-0.05971,1282.57,1848.32,C22,Q0207,24.92,0.7,2.62,yes,-2.0,2.929,-1.0,GAL,m7;  could halso have zem=3.174..,Q0207-C22,2.929,,,,,,,,,,,
Q0207-C27,8664941600.0,54.0,32.48639,-0.11027,424.56,1423.61,C27,Q0207,24.21,0.88,2.91,yes,-2.0,2.781,-1.0,GAL,m10+y1,Q0207-C27,2.781,,,,,,,,,,,
Q0207-C29,4223614700.0,10.0,32.48646,-0.04653,1507.26,1427.17,C29,Q0207,24.74,0.84,2.74,yes,-1.0,-1.0,2.8898,GAL,"rk_H,K; O3 at edge of K",Q0207-C29,2.8898,,,,,,,,,,,
Q0207-C31,4009009900.0,10.0,32.4863,-0.10835,457.18,1422.15,C31,Q0207,24.17,0.75,3.41,yes,3.252,3.235,-1.0,GAL,nz;  m8,Q0207-C31,3.235,,,,,,,,,,,
Q0207-C6,1536694700.0,24.0,32.41056,-0.08189,909.12,132.31,C6,Q0207,24.44,0.86,2.95,yes,-2.0,3.056,-1.0,GAL,huge abs @2.894,Q0207-C6,3.056,,,,,,,,,,,
Q0207-C8,12253059000.0,9.0,32.42592,-0.10922,444.39,393.07,C8,Q0207,24.05,0.72,3.51,yes,2.936,2.927,-1.0,GAL,nz;  m9; wk Lya em,Q0207-C8,2.927,,,,,,,,,,,
Q0207-D17,1547106000.0,30.0,32.45958,-0.13316,36.63,965.85,D17,Q0207,23.95,0.73,2.26,yes,-2.0,2.931,-1.0,GAL,nz;  m7,Q0207-D17,2.931,,,,,,,,,,,
Q0207-D19,8215743000.0,6.0,32.51387,-0.11528,338.56,1891.77,D19,Q0207,24.43,0.73,2.3,yes,-2.0,2.755,-1.0,GAL,z    from y1,Q0207-D19,2.755,,,,,,,,,,,
Q0207-D26,24962851000.0,15.0,32.50813,-0.11206,393.44,1794.06,D26,Q0207,24.03,0.64,2.45,yes,3.244,-2.0,-1.0,GAL,m8,Q0207-D26,3.244,,,,,,,,,,,
Q0207-D27,2351156500.0,29.0,32.50785,-0.08336,880.95,1790.35,D27,Q0207,24.83,0.43,3.04,yes,-1.0,-1.0,3.0848,GAL,zneb msfr hiprijk1_K,Q0207-D27,3.0848,,,,,,,,,,,
Q0207-D28,19037086000.0,60.0,32.50664,-0.12089,243.5,1768.34,D28,Q0207,22.73,0.71,2.39,yes,-2.0,2.845,-1.0,GAL,m10,Q0207-D28,2.845,,,,,,,,,,,
Q0207-D31,1422787500.0,28.0,32.50084,-0.08091,922.8,1670.97,D31,Q0207,24.12,0.39,1.92,yes,2.774,-2.0,-1.0,GAL,nz;  m3+m7,Q0207-D31,2.774,,,,,,,,,,,
Q0207-D32,891361020.0,17.0,32.4997,-0.10282,550.67,1650.73,D32,Q0207,24.74,0.44,2.2,yes,2.8486,-2.0,-1.0,GAL,nz;  m1; abs @z=2.508,Q0207-D32,2.8486,,,,,,,,,,,
Q0207-D36,14682703000.0,7.0,32.49551,-0.10916,443.12,1579.09,D36,Q0207,24.85,0.93,2.71,yes,-2.0,2.925,-1.0,GAL,nz;  m2[ap2],Q0207-D36,2.925,,,,,,,,,,,
Q0207-D39,4361221100.0,13.0,32.47389,-0.11263,384.89,1210.49,D39,Q0207,24.07,0.6,2.39,yes,-2.0,2.813,-1.0,GAL,nz;  m1,Q0207-D39,2.813,,,,,,,,,,,
Q0207-D44,12189563000.0,7.0,32.48233,-0.04684,1502.13,1356.77,D44,Q0207,24.24,0.63,2.64,yes,-2.0,2.988,-1.0,GAL,nz;  m10; blended- also has z=2.073 em and abs.,Q0207-D44,2.988,,,,,,,,,,,
Q0207-D45,2110501500.0,26.0,32.481,-0.10701,480.12,1331.87,D45,Q0207,24.32,0.79,2.78,yes,2.8731,2.865,-1.0,GAL,nz;  m2,Q0207-D45,2.865,,,,,,,,,,,
Q0207-D46,698438850.0,11.0,32.47874,-0.08865,792.06,1294.04,D46,Q0207,24.51,0.23,2.19,yes,2.787,2.782,-1.0,GAL,nz;  m8,Q0207-D46,2.782,,,,,,,,,,,
Q0207-D48,2448263900.0,3.0,32.47429,-0.08333,882.57,1218.39,D48,Q0207,25.1,0.52,2.42,yes,-2.0,3.012,-2.0,GAL,"msfr bx418 10/12, 9/13; m9",Q0207-D48,3.012,,,,,,,,,,,
Q0207-D49,11044355000.0,5.0,32.47273,-0.05201,1414.62,1192.97,D49,Q0207,24.75,0.36,3.17,yes,3.089,3.083,-1.0,GAL,nz;  m7,Q0207-D49,3.083,,,,,,,,,,,
Q0207-D50,3325451300.0,6.0,32.47137,-0.13191,57.48,1166.83,D50,Q0207,24.62,-0.16,2.22,yes,2.767,-2.0,-1.0,GAL,nz;  m3,Q0207-D50,2.767,,,,,,,,,,,
Q0207-D51,3012428800.0,15.0,32.46525,-0.11365,367.85,1063.2,D51,Q0207,23.99,0.06,1.62,yes,2.8809,2.871,-1.0,GAL,,Q0207-D51,2.871,,,,,,,,,,,
Q0207-D52,13279782000.0,6.0,32.46277,-0.08523,850.67,1021.99,D52,Q0207,24.56,0.31,1.99,yes,2.875,2.868,-1.0,GAL,,Q0207-D52,2.868,,,,,,,,,,,
Q0207-D53,5055774200.0,40.0,32.46134,-0.10911,445.09,996.73,D53,Q0207,23.79,0.51,2.34,yes,-2.0,2.87,-1.0,GAL,nz;  m7,Q0207-D53,2.87,,,,,,,,,,,
Q0207-D6,6224052700.0,31.0,32.42579,-0.11289,382.05,390.72,D6,Q0207,23.91,0.93,2.45,yes,-2.0,2.872,-1.0,GAL,nz;  m3,Q0207-D6,2.872,,,,,,,,,,,
Q0207-D7,3658241300.0,72.0,32.4336,-0.09399,702.83,524.52,D7,Q0207,22.95,0.25,1.82,yes,-2.0,2.888,-1.0,GAL,nz;  m1[ap2]; nice abs spec; bkg over-subtracted [m1/ap2],Q0207-D7,2.888,,,,,,,,,,,
Q0207-D9,93229072000.0,46.0,32.43984,-0.13071,78.9,629.51,D9,Q0207,23.9,0.88,2.5,yes,3.081,-2.0,-1.0,QSO,bal-like abs at z=3.023 or so,Q0207-D9,3.081,,,,,,,,,,,
Q0207-M14,1131888800.0,22.0,32.49608,-0.07336,1051.2,1590.13,M14,Q0207,24.75,1.09,2.51,yes,2.323,-2.0,-1.0,GAL,nz;  m10; abs z uncertain,Q0207-M14,2.323,,,,,,,,,,,
Q0207-M21,6993032700.0,3.0,32.48656,-0.05558,1353.53,1428.54,M21,Q0207,25.48,0.98,2.47,yes,-2.0,2.889,-1.0,GAL,"nz;  m7[*,1]; [*,2] has -2.000 2.331 w/strong CIV emission",Q0207-M21,2.889,,,,,,,,,,,
Q0207-M24,10848397000.0,10.0,32.47841,-0.07425,1036.67,1288.95,M24,Q0207,24.95,1.08,2.18,yes,3.201,-2.0,-1.0,GAL,y1;  correct if Lya id,Q0207-M24,3.201,,,,,,,,,,,
Q0207-M5,1693707500.0,4.0,32.45793,-0.072,1075.56,939.99,M5,Q0207,25.45,0.94,2.04,yes,3.061,3.058,-1.0,GAL,LM1; prob correct,Q0207-M5,3.058,,,,,,,,,,,
Q0207-MD12,2538398200.0,40.0,32.42336,-0.07881,961.02,350.57,MD12,Q0207,24.12,0.81,2.1,yes,-2.0,2.845,-1.0,GAL,nz;  m1[ap2],Q0207-MD12,2.845,,,,,,,,,,,
Q0207-MD17,4541312500.0,9.0,32.43297,-0.072,1076.38,514.6,MD17,Q0207,24.46,0.54,1.57,yes,2.6476,2.6414,-1.0,GAL,z    from kcwi BX87 pointing,Q0207-MD17,2.6414,,,,,,,,,,,
Q0207-MD19,2006414800.0,15.0,32.43771,-0.07574,1012.7,595.25,MD19,Q0207,24.48,0.74,2.03,yes,-2.0,2.871,2.8794,GAL,"rk_H,K; has 4363 detection in H band; nz; m2",Q0207-MD19,2.8794,,,,,,,,,,,
Q0207-MD2,941726850.0,18.0,32.4073,-0.11901,278.71,75.37,MD2,Q0207,24.5,0.17,1.27,yes,2.634,2.624,-1.0,GAL,m7,Q0207-MD2,2.624,,,,,,,,,,,
Q0207-MD24,3508164400.0,11.0,32.4459,-0.06722,1157.15,735.14,MD24,Q0207,24.28,0.39,1.47,yes,2.6492,2.638,-1.0,GAL,nz;  m8+y1,Q0207-MD24,2.638,,,,,,,,,,,
Q0207-MD25,746637700.0,3.0,32.44581,-0.08808,802.82,732.84,MD25,Q0207,25.46,-0.06,1.17,yes,-1.0,-1.0,2.5211,GAL,"rk_H,K; msfr Nov 2014, close2_H; prob correct",Q0207-MD25,2.5211,,,,,,,,,,,
Q0207-MD26,19515488000.0,19.0,32.44687,-0.05007,1448.43,752.31,MD26,Q0207,24.27,0.4,1.64,yes,2.6461,-2.0,-1.0,GAL,nz;  m7; wk abs,Q0207-MD26,2.6461,,,,,,,,,,,
Q0207-MD27,7395703800.0,37.0,32.45082,-0.11018,427.26,817.4,MD27,Q0207,24.12,0.94,1.96,yes,-2.0,3.409,-1.0,GAL,"m3,m10,y1",Q0207-MD27,3.409,,,,,,,,,,,
Q0207-MD29,8394235400.0,21.0,32.45399,-0.04726,1495.93,873.76,MD29,Q0207,23.85,0.3,1.32,yes,2.2672,2.268,2.2682,GAL,LM1; double object- 2.250 abs; zneb msfr jhk1 oct15; nz; m10; v. strong SiIV abs,Q0207-MD29,2.2682,,,,,,,,,,,
Q0207-MD31,3759957000.0,75.0,32.45908,-0.12535,169.31,957.61,MD31,Q0207,23.27,0.85,2.08,yes,2.852,-2.0,-1.0,GAL,nz;  noisy; m7[ap2]; [ap1] is z=2.023,Q0207-MD31,2.852,,,,,,,,,,,
Q0207-MD33,50708091000.0,20.0,32.4983,-0.10768,468.17,1626.69,MD33,Q0207,24.23,0.75,1.87,yes,2.5485,2.5442,2.5462,GAL,LM1; multiple int. abs.; msfr jhk1 oct15; nz; m2,Q0207-MD33,2.5462,,,,,,,,,,,
Q0207-MD37,973094720.0,19.0,32.51664,-0.12463,179.65,1938.63,MD37,Q0207,23.73,0.44,1.89,yes,-2.0,2.635,-1.0,GAL,m1;  also int abs z=2.5209,Q0207-MD37,2.635,,,,,,,,,,,
Q0207-MD39,7237633500.0,36.0,32.51485,-0.07001,1107.49,1910.15,MD39,Q0207,23.74,0.58,1.89,yes,-2.0,2.5266,2.5255,GAL,LM1; msfr2 10/9/13; [ap1]/m2,Q0207-MD39,2.5255,,,,,,,,,,,
Q0207-MD4,4729101300.0,29.0,32.40937,-0.10023,597.64,111.34,MD4,Q0207,24.66,0.69,1.96,yes,-2.0,2.639,-1.0,GAL,,Q0207-MD4,2.639,,,,,,,,,,,
Q0207-MD45,2067180200.0,6.0,32.5053,-0.12296,208.39,1745.42,MD45,Q0207,24.26,-0.07,1.42,yes,2.089,2.09,-1.0,GAL,m9,Q0207-MD45,2.09,,,,,,,,,,,
Q0207-MD49,17474488000.0,21.0,32.50159,-0.07316,1054.42,1684.04,MD49,Q0207,23.97,0.85,2.18,yes,-2.0,2.918,-2.0,GAL,"nz;  m7; msfr bx418 9/13, 10/12",Q0207-MD49,2.918,,,,,,,,,,,
Q0207-MD59,2710837500.0,3.0,32.47457,-0.08814,800.86,1222.99,MD59,Q0207,25.11,0.3,1.42,yes,-1.0,-1.0,2.5294,GAL,zneb msfr hiprijk1_K,Q0207-MD59,2.5294,,,,,,,,,,,
Q0207-MD6,1593609600.0,31.0,32.41295,-0.13079,78.42,171.23,MD6,Q0207,24.65,0.8,2.1,yes,-2.0,2.555,-1.0,GAL,m7,Q0207-MD6,2.555,,,,,,,,,,,
Q0207-MD60,6564384800.0,8.0,32.473713,-0.077702,978.04,1208.55,MD60,Q0207,24.54,0.5,1.63,yes,2.5957,2.5912,2.5904,GAL,"strong DLA DTB, with small Lya neb; rk_H,K; nz; m10; O3 only, msfr bx418 H",Q0207-MD60,2.5904,,,,,,,,,,,
Q0207-MD66,1526451500.0,30.0,32.46816,-0.06731,1154.89,1114.52,MD66,Q0207,23.8,0.6,1.63,yes,2.69,2.679,-1.0,GAL,"nz;  m8; not precise, but correct",Q0207-MD66,2.679,,,,,,,,,,,
Q0207-MD8,23078539000.0,36.0,32.41627,-0.08049,932.72,229.67,MD8,Q0207,23.5,1.11,2.27,yes,-2.0,3.279,-1.0,GAL,nz;  m10[ap1],Q0207-MD8,3.279,,,,,,,,,,,
Q0207-Q0207,92248613000.0,9224.0,32.4613,-0.08515,852.08,996.94,Q0207,Q0207,99.0,9.0,9.0,n/a,2.8688,2.8688,-1.0,QSO,central QSO,Q0207-Q0207,2.8688,,,,,,,,,,,
Q0207-RK108,29783435000.0,11.0,32.51384,-0.07773,976.39,1892.65,RK108,Q0207,25.47,0.93,1.92,yes,-1.0,-1.0,2.3205,GAL,"rk_H,K; zneb msfr Nov 2014, close2_H",Q0207-RK108,2.3205,,,,,,,,,,,
Q0207-RK114,47260664000.0,11.0,32.4949,-0.12391,192.59,1568.14,RK114,Q0207,24.2,0.64,0.78,yes,-1.0,-1.0,1.4955,GAL,zneb msfr jhk1_H oct15,Q0207-RK114,1.4955,,,,,,,,,,,
Q0207-RK124,16841934000.0,13.0,32.50837,-0.0934,710.4,1798.84,RK124,Q0207,23.81,0.57,0.58,yes,-1.0,-1.0,1.4971,GAL,,Q0207-RK124,1.4971,,,,,,,,,,,
Q0207-RK126,8906771500.0,2.0,32.43692,-0.06814,1141.82,582.07,RK126,Q0207,22.54,1.06,1.07,yes,-1.0,-1.0,1.6155,AGN,"msfr2 10/13; sig=250, AGN-like N2",Q0207-RK126,1.6155,,,,,,,,,,,
Q0207-fBX100,183027310.0,1.0,32.456161,-0.07694,991.61,909.53,fBX100,Q0207,26.28,-0.16,0.48,yes,-1.0,-1.0,2.3246,GAL,"[close2H, mosfire 11/2014]",Q0207-fBX100,2.3246,,,,,,,,,,,
Q0207-fBX157,3510020900.0,1.0,32.47953,-0.09811,631.22,1307.45,fBX157,Q0207,26.17,0.35,0.05,yes,-1.0,-1.0,2.3214,GAL,"[m2H,K]",Q0207-fBX157,2.3214,,,,,,,,,,,
Q0207-fBX188,1350989400.0,0.0,32.464432,-0.07988,941.45,1050.74,fBX188,Q0207,26.32,-0.19,-0.01,yes,-1.0,-1.0,1.9806,GAL,"[m2H,K; Hb off H band format]",Q0207-fBX188,1.9806,,,,,,,,,,,
Q0207-fBX60,490258720.0,0.0,32.438324,-0.051067,1431.97,606.33,fBX60,Q0207,25.91,0.07,0.04,yes,-1.0,-1.0,1.421,GAL,zneb msfr jhk1_H oct15,Q0207-fBX60,1.421,,,,,,,,,,,
Q0207-fBX86,905600510.0,1.0,32.450359,-0.07108,1091.23,811.2,fBX86,Q0207,25.58,-0.06,0.26,yes,-1.0,-1.0,2.0613,GAL,"rk_H,K; z from Ha in K band",Q0207-fBX86,2.0613,,,,,,,,,,,
Q0207-fBX99,1539387000.0,3.0,32.456081,-0.118993,277.65,906.65,fBX99,Q0207,25.67,0.2,0.86,yes,-1.0,-1.0,2.0385,GAL,zneb msfr jhk1 oct15,Q0207-fBX99,2.0385,,,,,,,,,,,
Q0256-Q0256,2521450700000.0,6333.0,44.773478,0.189428,928.01,946.23,Q0256,Q0256,17.8,0.47,,yes,3.3727,-2.0,-1.0,QSO,central QSO,Q0256-Q0256,3.3727,,,3.34,,,,,,,,
Q0256-c11,7196951000.0,3.0,44.831426,0.154349,1661.61,495.14,c11,Q0256,25.15,0.5,,no,3.009,3.001,-1.0,GAL,,Q0256-c11,3.001,,,2.65,,,,,,,,
Q0256-c14,715438850.0,5.0,44.721358,0.164962,262.97,640.35,c14,Q0256,24.71,0.48,,no,2.983,-2.0,-1.0,GAL,?oC12,Q0256-c14,2.983,,,2.91,,,,,,,,
Q0256-c15,5132622300.0,3.0,44.721801,0.177865,269.76,804.32,c15,Q0256,25.14,0.67,,no,2.9839,-2.0,-1.0,GAL,also has Lya em at Z=3.275,Q0256-c15,2.9839,,,2.2,,,,,,,,
